agent_id,employee_code,agent_name,vendor_id,team,status,joined_at,updated_at,calls,accounts_called,total_duration_sec,avg_duration_sec,attributed_successful_payments,attributed_recovery,paying_accounts,recovery_per_call
AGT0000571,EMP01029,Sneha Das,VND0000011,T3,SUSPENDED,2024-11-28 21:40:53,2025-04-03 03:04:58,96,96,40634,423.2708333333333,0.0,0.0,0.0,0.0
AGT0000975,EMP00201,Pooja Nair,VND0000002,DIGITAL,SUSPENDED,2024-09-02 14:41:20,2025-04-02 06:24:07,93,93,42819,460.4193548387097,2.0,176927.82,2.0,1902.4496774193549
AGT0000016,EMP00484,Ananya Rao,VND0000014,DIGITAL,ACTIVE,2024-07-18 14:05:35,2025-01-27 22:40:01,101,101,50908,504.03960396039605,2.0,350815.77,2.0,3473.4234653465346
AGT0000361,EMP00543,Amit Kumar,VND0000001,T1,INACTIVE,2024-09-28 23:43:42,2026-03-09 10:54:31,100,100,44536,445.36,0.0,0.0,0.0,0.0
AGT0000439,EMP00218,Rahul Verma,VND0000010,DIGITAL,SUSPENDED,2025-01-24 15:41:47,2025-12-02 16:52:37,93,92,40388,434.2795698924731,0.0,0.0,0.0,0.0
AGT0000699,EMP00450,Sneha Das,VND0000012,DIGITAL,ACTIVE,2024-05-28 18:30:26,2025-12-23 04:29:39,69,69,28433,412.07246376811594,1.0,133053.04,1.0,1928.304927536232
AGT0000724,EMP00558,Rohan Patel,VND0000011,T3,ACTIVE,2024-10-30 05:51:50,2025-08-27 02:20:32,90,90,41103,456.7,2.0,213755.74,2.0,2375.063777777778
AGT0000526,EMP00769,Sneha Das,VND0000009,DIGITAL,ACTIVE,2025-06-04 11:31:10,2025-01-24 23:36:06,108,108,52501,486.1203703703704,2.0,125397.1,2.0,1161.0842592592594
AGT0000571,EMP00882,Ananya Rao,VND0000011,FIELD,ACTIVE,2024-11-13 22:18:23,2025-06-28 03:45:32,96,96,40634,423.2708333333333,0.0,0.0,0.0,0.0
AGT0000468,EMP00217,Priya Mehta,VND0000004,T1,INACTIVE,2025-03-18 23:03:36,2025-08-25 05:32:45,82,82,37987,463.2560975609756,4.0,366669.98,4.0,4471.58512195122
AGT0000289,EMP00935,Priya Mehta,VND0000009,FIELD,SUSPENDED,2024-09-19 07:02:12,2026-05-01 05:49:52,93,93,44103,474.2258064516129,3.0,320423.19,3.0,3445.41064516129
AGT0000374,EMP01071,Priya Mehta,VND0000005,FIELD,SUSPENDED,2024-05-29 15:03:16,2025-10-31 18:01:44,96,96,46807,487.5729166666667,0.0,0.0,0.0,0.0
AGT0000417,EMP00045,Rohan Patel,VND0000008,FIELD,INACTIVE,2024-05-10 11:55:55,2025-03-30 10:57:50,87,87,41059,471.9425287356322,5.0,452533.82,5.0,5201.53816091954
AGT0000717,EMP00289,Vikram Shah,VND0000003,T3,ACTIVE,2025-02-18 01:00:25,2025-12-21 09:57:11,85,85,37503,441.21176470588233,1.0,99870.52,1.0,1174.947294117647
AGT0000030,EMP00343,Priya Mehta,VND0000002,T2,INACTIVE,2024-01-04 21:50:52,2025-09-12 13:56:40,91,91,40848,448.8791208791209,1.0,13528.37,1.0,148.6634065934066
AGT0000469,EMP00828,Vikram Shah,VND0000006,DIGITAL,INACTIVE,2025-04-18 09:08:30,2025-06-13 16:25:27,92,91,41229,448.14130434782606,3.0,259017.37,3.0,2815.4061956521737
AGT0000485,EMP00599,Aarav Sharma,VND0000009,T2,SUSPENDED,2024-02-28 10:56:14,2025-04-09 18:54:30,76,76,36635,482.0394736842105,2.0,69723.53,2.0,917.4148684210526
AGT0000856,EMP00370,Amit Kumar,VND0000002,T2,INACTIVE,2024-06-23 00:55:06,2025-04-20 17:06:22,92,92,45731,497.07608695652175,5.0,481607.84,5.0,5234.8678260869565
AGT0000130,EMP00953,Rahul Verma,VND0000008,DIGITAL,SUSPENDED,2025-10-26 17:06:11,2026-07-23 17:32:32,84,84,35969,428.20238095238096,1.0,52689.13,1.0,627.2515476190476
AGT0000839,EMP00120,Amit Kumar,VND0000015,T2,ACTIVE,2024-07-31 06:01:47,2025-08-23 07:24:52,93,93,43926,472.3225806451613,2.0,97337.53,2.0,1046.6401075268818
AGT0000714,EMP01059,Amit Kumar,VND0000010,T2,INACTIVE,2024-05-19 00:15:53,2026-07-29 21:08:00,86,86,41707,484.9651162790698,1.0,52790.72,1.0,613.8455813953489
AGT0000492,EMP00792,Rohan Patel,VND0000012,DIGITAL,SUSPENDED,2025-01-02 01:45:53,2025-10-22 03:58:04,88,88,39488,448.72727272727275,0.0,0.0,0.0,0.0
AGT0000373,EMP00605,Priya Mehta,VND0000015,FIELD,SUSPENDED,2024-07-01 21:10:40,2025-09-03 00:06:14,87,87,41845,480.97701149425285,3.0,304243.48,3.0,3497.0514942528735
AGT0000236,EMP00686,Aarav Sharma,VND0000002,FIELD,ACTIVE,2024-10-13 07:24:49,2026-07-13 17:28:31,97,96,50481,520.4226804123712,1.0,96537.6,1.0,995.2329896907218
AGT0000139,EMP00458,Neha Singh,VND0000013,T2,SUSPENDED,2024-03-13 16:08:45,2025-09-26 13:10:09,87,87,39952,459.2183908045977,0.0,0.0,0.0,0.0
AGT0000222,EMP00177,Priya Mehta,VND0000015,T1,ACTIVE,2024-06-08 11:04:50,2026-05-08 07:56:03,111,111,52271,470.9099099099099,1.0,89041.67,1.0,802.1772072072072
AGT0000107,EMP00171,Sneha Das,VND0000009,FIELD,ACTIVE,2024-12-07 14:33:40,2025-11-21 01:22:41,87,87,37474,430.735632183908,2.0,119576.69,2.0,1374.4447126436783
AGT0000053,EMP00251,Vikram Shah,VND0000015,T3,ACTIVE,2024-01-18 15:19:07,2026-07-07 12:14:53,88,88,40145,456.1931818181818,2.0,115855.06,2.0,1316.5347727272726
AGT0000398,EMP00700,Neha Singh,VND0000006,T2,ACTIVE,2024-04-15 12:48:02,2025-10-29 03:03:52,71,71,35213,495.9577464788732,3.0,112977.63,3.0,1591.2342253521128
AGT0000122,EMP00782,Rohan Patel,VND0000015,T3,ACTIVE,2024-11-12 18:47:36,2025-06-28 09:31:07,93,93,44848,482.23655913978496,1.0,101492.16,1.0,1091.3135483870967
AGT0000486,EMP00381,Rahul Verma,VND0000005,T3,SUSPENDED,2025-04-28 11:39:26,2025-02-18 18:50:09,79,79,36434,461.1898734177215,5.0,337467.19,5.0,4271.736582278481
AGT0000105,EMP00482,Rahul Verma,VND0000012,DIGITAL,SUSPENDED,2025-11-15 09:24:29,2026-05-02 14:56:08,78,78,36057,462.2692307692308,0.0,0.0,0.0,0.0
AGT0000485,EMP00200,Sneha Das,VND0000002,DIGITAL,INACTIVE,2024-05-26 02:22:23,2025-12-26 06:43:43,76,76,36635,482.0394736842105,2.0,69723.53,2.0,917.4148684210526
AGT0000726,EMP00406,Ananya Rao,VND0000009,FIELD,SUSPENDED,2024-12-21 03:40:33,2026-06-03 08:39:37,92,92,42312,459.9130434782609,1.0,9309.19,1.0,101.18684782608696
AGT0000312,EMP01031,Amit Kumar,VND0000006,DIGITAL,SUSPENDED,2024-06-26 20:07:31,2025-01-20 19:11:29,86,86,45348,527.3023255813954,0.0,0.0,0.0,0.0
AGT0000731,EMP00792,Priya Mehta,VND0000015,FIELD,ACTIVE,2024-02-14 01:02:01,2025-06-16 23:40:05,89,89,37065,416.46067415730334,0.0,0.0,0.0,0.0
AGT0000577,EMP00698,Ananya Rao,VND0000009,T2,SUSPENDED,2025-03-05 02:31:33,2026-06-12 00:21:20,99,99,46639,471.1010101010101,1.0,131230.95,1.0,1325.5651515151517
AGT0000752,EMP00265,Pooja Nair,VND0000005,T3,INACTIVE,2024-01-19 01:56:08,2026-04-27 19:31:32,80,80,37488,468.6,2.0,171360.56,2.0,2142.007
AGT0000392,EMP00733,Rahul Verma,VND0000003,T3,SUSPENDED,2024-05-10 01:26:45,2026-04-01 19:18:05,81,81,36878,455.28395061728395,2.0,156468.92,2.0,1931.7150617283953
AGT0000919,EMP00788,Amit Kumar,VND0000007,T1,ACTIVE,2024-07-27 02:58:41,2026-07-08 09:41:19,91,91,43959,483.0659340659341,2.0,188070.35,2.0,2066.707142857143
AGT0000482,EMP01040,Ananya Rao,VND0000004,T1,ACTIVE,2024-03-19 07:39:46,2025-04-11 16:45:30,96,96,44087,459.2395833333333,1.0,57836.07,1.0,602.4590625
AGT0000867,EMP00399,Rohan Patel,VND0000008,T2,INACTIVE,2024-12-03 03:39:54,2025-03-29 04:55:25,91,91,43126,473.9120879120879,0.0,0.0,0.0,0.0
AGT0000161,EMP00448,Sneha Das,VND0000010,T2,SUSPENDED,2025-06-14 21:06:44,2026-02-25 00:57:10,91,91,45330,498.13186813186815,1.0,119806.94,1.0,1316.5597802197804
AGT0000636,EMP00576,Rahul Verma,VND0000015,T2,INACTIVE,2024-12-27 05:30:39,2025-01-21 15:19:14,83,81,37678,453.95180722891564,0.0,0.0,0.0,0.0
AGT0000941,EMP00745,Neha Singh,VND0000007,T1,SUSPENDED,2024-10-31 18:38:20,2025-08-04 00:32:27,80,80,37789,472.3625,1.0,117911.32,1.0,1473.8915000000002
AGT0000635,EMP00793,Sneha Das,VND0000004,T3,INACTIVE,2024-07-12 05:48:38,2025-07-21 19:58:13,79,79,36040,456.2025316455696,1.0,19420.63,1.0,245.8307594936709
AGT0000611,EMP00910,Aarav Sharma,VND0000009,FIELD,SUSPENDED,2024-06-28 15:15:42,2026-06-01 03:23:28,95,95,41699,438.93684210526317,1.0,28065.16,1.0,295.4227368421053
AGT0000467,EMP00881,Pooja Nair,VND0000014,DIGITAL,SUSPENDED,2024-02-26 10:10:13,2025-12-13 07:39:41,91,91,38037,417.989010989011,2.0,99763.53,2.0,1096.3025274725276
AGT0000613,EMP00860,Pooja Nair,VND0000005,FIELD,INACTIVE,2024-06-03 17:56:13,2025-10-22 19:01:43,68,68,31011,456.04411764705884,2.0,162547.86,2.0,2390.4097058823527
AGT0000926,EMP00822,Neha Singh,VND0000012,T1,INACTIVE,2024-05-19 05:52:08,2025-07-04 00:41:48,88,88,40858,464.29545454545456,0.0,0.0,0.0,0.0
AGT0000182,EMP00354,Rahul Verma,VND0000002,T3,INACTIVE,2025-01-17 22:14:51,2025-06-20 08:11:38,91,90,44229,486.032967032967,1.0,102895.89,1.0,1130.724065934066
AGT0000843,EMP00040,Rohan Patel,VND0000012,DIGITAL,SUSPENDED,2025-01-22 14:33:36,2025-06-08 17:34:16,79,78,36568,462.88607594936707,3.0,147669.38,3.0,1869.232658227848
AGT0000807,EMP00533,Sneha Das,VND0000004,T3,ACTIVE,2024-03-08 10:49:47,2025-08-10 07:50:41,88,88,43380,492.95454545454544,3.0,277348.42000000004,3.0,3151.6865909090916
AGT0000241,EMP00907,Amit Kumar,VND0000008,T2,ACTIVE,2025-11-23 19:44:49,2026-08-03 08:46:16,84,84,40244,479.0952380952381,0.0,0.0,0.0,0.0
AGT0000994,EMP00506,Amit Kumar,VND0000011,DIGITAL,INACTIVE,2024-10-22 15:41:13,2026-05-10 01:37:34,94,94,39294,418.02127659574467,1.0,82713.23,1.0,879.9279787234042
AGT0000202,EMP00970,Ananya Rao,VND0000009,T2,INACTIVE,2024-02-14 15:16:09,2025-05-16 22:33:24,92,92,40232,437.30434782608694,0.0,0.0,0.0,0.0
AGT0000480,EMP00950,Amit Kumar,VND0000015,FIELD,ACTIVE,2025-01-22 01:26:01,2026-04-20 14:58:04,88,88,38566,438.25,1.0,49820.57,1.0,566.1428409090909
AGT0000282,EMP00745,Priya Mehta,VND0000011,T1,SUSPENDED,2025-06-09 13:35:06,2026-05-27 19:26:42,85,85,38012,447.2,1.0,134144.17,1.0,1578.1667058823532
AGT0000983,EMP00392,Aarav Sharma,VND0000002,T2,ACTIVE,2024-08-15 17:56:32,2026-06-04 16:42:51,98,98,44793,457.07142857142856,2.0,43371.2,2.0,442.56326530612245
AGT0000382,EMP00535,Priya Mehta,VND0000008,T1,ACTIVE,2024-11-13 17:46:10,2025-04-23 09:19:05,93,93,42385,455.752688172043,0.0,0.0,0.0,0.0
AGT0000131,EMP00497,Pooja Nair,VND0000010,DIGITAL,INACTIVE,2025-09-03 22:08:00,2026-07-02 14:55:56,95,95,45710,481.1578947368421,3.0,212306.34,3.0,2234.8035789473684
AGT0000026,EMP00120,Vikram Shah,VND0000012,FIELD,SUSPENDED,2025-05-28 07:46:57,2025-12-14 15:48:21,80,80,39370,492.125,1.0,112820.79,1.0,1410.259875
AGT0000847,EMP00619,Amit Kumar,VND0000012,T1,INACTIVE,2025-02-03 04:27:49,2025-04-16 14:44:32,101,100,50263,497.65346534653463,1.0,5634.66,1.0,55.788712871287125
AGT0000952,EMP00274,Priya Mehta,VND0000001,FIELD,ACTIVE,2024-06-27 15:35:48,2025-08-10 19:18:16,71,71,31293,440.7464788732394,0.0,0.0,0.0,0.0
AGT0000130,EMP00935,Vikram Shah,VND0000011,T2,INACTIVE,2024-09-06 12:34:29,2026-05-31 19:07:40,84,84,35969,428.20238095238096,1.0,52689.13,1.0,627.2515476190476
AGT0000594,EMP00841,Rohan Patel,VND0000006,T1,INACTIVE,2024-10-16 21:59:32,2025-04-18 08:27:49,103,102,44797,434.92233009708735,1.0,69816.29,1.0,677.8280582524271
AGT0000857,EMP00945,Aarav Sharma,VND0000010,DIGITAL,SUSPENDED,2024-12-01 07:37:55,2026-07-10 23:52:25,77,76,33065,429.4155844155844,1.0,98845.84,1.0,1283.7122077922077
AGT0000852,EMP00286,Vikram Shah,VND0000004,FIELD,INACTIVE,2024-12-14 09:20:48,2026-07-26 00:01:44,66,66,29237,442.9848484848485,2.0,135499.16,2.0,2053.0175757575757
AGT0000710,EMP00112,Aarav Sharma,VND0000003,T3,INACTIVE,2024-07-06 04:48:54,2025-10-29 14:07:26,84,83,37528,446.76190476190476,0.0,0.0,0.0,0.0
AGT0000073,EMP00350,Priya Mehta,VND0000010,DIGITAL,SUSPENDED,2025-09-30 16:34:29,2025-08-13 14:52:29,80,80,37397,467.4625,1.0,148220.22,1.0,1852.75275
AGT0000666,EMP00255,Ananya Rao,VND0000001,FIELD,ACTIVE,2024-08-20 15:11:50,2025-05-21 17:23:04,80,80,41392,517.4,2.0,230152.43,2.0,2876.905375
AGT0000298,EMP00770,Neha Singh,VND0000007,FIELD,ACTIVE,2025-10-30 15:09:35,2025-07-24 05:45:36,81,81,37447,462.30864197530866,0.0,0.0,0.0,0.0
AGT0000953,EMP00166,Rohan Patel,VND0000002,FIELD,INACTIVE,2025-04-11 20:03:35,2025-11-18 17:09:47,83,83,42585,513.0722891566265,1.0,22450.54,1.0,270.48843373493975
AGT0000291,EMP00894,Pooja Nair,VND0000002,T2,SUSPENDED,2024-07-30 03:19:39,2026-04-22 17:58:49,89,89,37983,426.7752808988764,3.0,226708.24,3.0,2547.283595505618
AGT0000130,EMP00315,Aarav Sharma,VND0000003,FIELD,SUSPENDED,2025-01-10 18:04:16,2025-07-09 01:29:57,84,84,35969,428.20238095238096,1.0,52689.13,1.0,627.2515476190476
AGT0000624,EMP00172,Aarav Sharma,VND0000014,T2,SUSPENDED,2024-04-12 23:02:33,2025-02-20 03:01:01,87,87,37841,434.95402298850576,3.0,97603.6,3.0,1121.880459770115
AGT0000411,EMP00519,Neha Singh,VND0000008,DIGITAL,INACTIVE,2024-07-27 11:21:08,2025-06-15 11:29:30,75,75,35103,468.04,1.0,130758.48,1.0,1743.4464
AGT0000579,EMP00854,Rohan Patel,VND0000006,T3,SUSPENDED,2024-10-29 09:52:42,2025-08-07 17:09:10,85,85,37038,435.74117647058824,1.0,35896.45,1.0,422.3111764705882
AGT0000788,EMP00207,Vikram Shah,VND0000012,DIGITAL,ACTIVE,2025-10-22 21:00:25,2025-05-15 12:24:38,96,96,42784,445.6666666666667,1.0,118369.58,1.0,1233.0164583333333
AGT0000333,EMP00499,Amit Kumar,VND0000010,FIELD,SUSPENDED,2024-08-30 20:18:50,2025-07-03 01:32:52,92,92,38020,413.2608695652174,1.0,113863.91,1.0,1237.651195652174
AGT0000961,EMP00900,Rohan Patel,VND0000008,T2,ACTIVE,2024-02-29 17:53:10,2025-04-23 18:25:26,82,82,41959,511.6951219512195,2.0,146220.53999999998,2.0,1783.1773170731706
AGT0000892,EMP00839,Ananya Rao,VND0000010,T3,ACTIVE,2024-11-28 09:35:51,2026-03-18 04:51:04,94,94,42629,453.5,0.0,0.0,0.0,0.0
AGT0000742,EMP00636,Rahul Verma,VND0000003,T1,SUSPENDED,2025-09-12 09:11:41,2025-05-24 01:48:22,90,90,46232,513.6888888888889,3.0,223739.61,3.0,2485.9956666666667
AGT0000939,EMP00682,Neha Singh,VND0000015,T2,SUSPENDED,2024-04-21 13:04:02,2026-02-20 20:55:19,106,106,46203,435.87735849056605,0.0,0.0,0.0,0.0
AGT0000663,EMP00948,Sneha Das,VND0000007,T3,SUSPENDED,2024-07-25 07:42:47,2025-06-30 04:03:15,89,89,41266,463.6629213483146,2.0,49924.200000000004,2.0,560.9460674157303
AGT0000422,EMP00101,Aarav Sharma,VND0000010,T1,SUSPENDED,2024-05-25 14:31:42,2025-04-03 22:30:22,94,94,44036,468.468085106383,3.0,197852.17,3.0,2104.8103191489363
AGT0000703,EMP01055,Rohan Patel,VND0000015,T3,SUSPENDED,2025-05-01 21:13:34,2026-01-22 22:20:02,81,81,33121,408.9012345679012,0.0,0.0,0.0,0.0
AGT0000793,EMP00615,Vikram Shah,VND0000001,DIGITAL,SUSPENDED,2024-04-22 18:32:41,2025-09-14 00:34:32,99,99,45027,454.8181818181818,1.0,102900.09,1.0,1039.3948484848484
AGT0000159,EMP00887,Neha Singh,VND0000004,T2,SUSPENDED,2025-05-02 14:30:07,2026-02-28 20:57:14,93,93,39321,422.80645161290323,0.0,0.0,0.0,0.0
AGT0000282,EMP00471,Sneha Das,VND0000001,DIGITAL,SUSPENDED,2024-10-31 16:02:22,2026-02-27 01:04:33,85,85,38012,447.2,1.0,134144.17,1.0,1578.1667058823532
AGT0000016,EMP00931,Rahul Verma,VND0000013,T3,ACTIVE,2025-08-28 23:20:44,2026-02-21 23:38:41,101,101,50908,504.03960396039605,2.0,350815.77,2.0,3473.4234653465346
AGT0000302,EMP00538,Rahul Verma,VND0000012,FIELD,SUSPENDED,2024-10-01 01:36:39,2025-05-25 01:14:19,89,89,42175,473.87640449438203,3.0,321844.32,3.0,3616.2283146067416
AGT0000327,EMP01023,Rohan Patel,VND0000013,T1,SUSPENDED,2024-08-11 07:14:54,2025-12-25 13:30:27,96,96,42492,442.625,1.0,61015.62,1.0,635.579375
AGT0000605,EMP00276,Sneha Das,VND0000015,T1,INACTIVE,2025-06-26 02:04:09,2025-01-17 01:02:46,91,91,39463,433.65934065934067,1.0,115840.12,1.0,1272.9683516483517
AGT0000660,EMP00120,Amit Kumar,VND0000009,T3,SUSPENDED,2025-04-02 11:31:40,2025-12-17 19:30:49,86,86,42758,497.1860465116279,2.0,150224.66999999998,2.0,1746.7984883720928
AGT0000681,EMP00728,Sneha Das,VND0000013,T2,ACTIVE,2024-09-30 15:23:49,2025-06-09 16:12:15,84,84,43294,515.4047619047619,1.0,4739.11,1.0,56.41797619047619
AGT0000713,EMP00970,Priya Mehta,VND0000014,DIGITAL,SUSPENDED,2024-10-14 22:00:01,2025-03-13 08:49:44,85,85,39416,463.7176470588235,4.0,215432.91,4.0,2534.5048235294116
AGT0000748,EMP00315,Pooja Nair,VND0000002,DIGITAL,INACTIVE,2024-07-25 15:05:21,2025-02-07 19:19:57,71,71,28922,407.3521126760563,0.0,0.0,0.0,0.0
AGT0000868,EMP00407,Rahul Verma,VND0000011,T2,INACTIVE,2024-07-22 20:11:57,2026-03-27 15:08:10,86,86,40424,470.04651162790697,0.0,0.0,0.0,0.0
AGT0000538,EMP00835,Aarav Sharma,VND0000013,T1,ACTIVE,2025-04-06 12:32:42,2025-05-12 17:51:38,94,94,45384,482.8085106382979,0.0,0.0,0.0,0.0
AGT0000074,EMP00183,Neha Singh,VND0000015,T3,ACTIVE,2025-03-27 11:24:33,2026-03-28 15:07:57,89,89,41943,471.2696629213483,2.0,160613.56,2.0,1804.6467415730338
AGT0000861,EMP00558,Rohan Patel,VND0000012,FIELD,INACTIVE,2025-03-08 00:17:22,2025-08-26 23:57:54,94,94,41214,438.4468085106383,3.0,214669.76,3.0,2283.7208510638297
AGT0000468,EMP00701,Sneha Das,VND0000003,DIGITAL,ACTIVE,2025-03-28 07:55:04,2025-12-12 04:14:14,82,82,37987,463.2560975609756,4.0,366669.98,4.0,4471.58512195122
AGT0000273,EMP00199,Neha Singh,VND0000005,DIGITAL,INACTIVE,2024-04-19 21:51:39,2026-01-29 12:21:11,89,89,41498,466.2696629213483,1.0,147639.18,1.0,1658.867191011236
AGT0000604,EMP00240,Neha Singh,VND0000010,FIELD,SUSPENDED,2025-03-17 17:50:44,2025-01-17 00:52:51,91,91,41800,459.34065934065933,0.0,0.0,0.0,0.0
AGT0000522,EMP00162,Vikram Shah,VND0000013,T2,INACTIVE,2025-11-08 17:51:28,2026-02-22 11:58:56,72,72,31775,441.31944444444446,0.0,0.0,0.0,0.0
AGT0000262,EMP00716,Pooja Nair,VND0000003,DIGITAL,INACTIVE,2024-03-09 14:29:47,2026-03-16 03:59:05,86,86,37338,434.16279069767444,1.0,74038.1,1.0,860.9081395348838
AGT0000188,EMP00283,Priya Mehta,VND0000008,T3,INACTIVE,2024-01-22 17:44:33,2025-11-11 05:30:42,75,75,31414,418.85333333333335,5.0,315281.72,5.0,4203.756266666666
AGT0000789,EMP00717,Neha Singh,VND0000014,FIELD,INACTIVE,2024-09-23 17:36:47,2025-10-04 09:49:53,107,107,47297,442.02803738317755,0.0,0.0,0.0,0.0
AGT0000086,EMP00785,Rohan Patel,VND0000004,T3,INACTIVE,2024-10-06 02:55:44,2025-07-01 14:07:58,82,82,40215,490.4268292682927,0.0,0.0,0.0,0.0
AGT0000012,EMP00172,Aarav Sharma,VND0000004,T2,ACTIVE,2025-07-12 02:44:45,2025-07-21 05:44:26,107,107,48183,450.30841121495325,2.0,202935.93,2.0,1896.5974766355139
AGT0000857,EMP00538,Sneha Das,VND0000006,DIGITAL,INACTIVE,2024-11-30 03:20:05,2026-03-31 16:33:14,77,76,33065,429.4155844155844,1.0,98845.84,1.0,1283.7122077922077
AGT0000308,EMP00494,Pooja Nair,VND0000005,FIELD,SUSPENDED,2025-02-04 22:56:56,2026-03-17 00:08:02,91,91,41531,456.38461538461536,3.0,208598.63,3.0,2292.2926373626374
AGT0000673,EMP00673,Pooja Nair,VND0000013,FIELD,ACTIVE,2025-06-16 00:47:42,2025-11-17 08:54:13,105,105,47748,454.74285714285713,1.0,141231.03,1.0,1345.0574285714285
AGT0000470,EMP00307,Ananya Rao,VND0000015,T1,INACTIVE,2025-08-02 06:56:49,2025-03-08 21:12:03,81,81,35342,436.320987654321,1.0,71879.19,1.0,887.3974074074074
AGT0000521,EMP00058,Priya Mehta,VND0000014,FIELD,INACTIVE,2024-01-12 01:45:01,2025-05-11 01:58:56,82,82,37664,459.3170731707317,5.0,437640.9,5.0,5337.084146341464
AGT0000634,EMP00965,Vikram Shah,VND0000003,T3,SUSPENDED,2024-06-05 14:35:02,2026-02-03 12:45:42,87,87,43742,502.7816091954023,3.0,342586.21,2.0,3937.7725287356325
AGT0000737,EMP01015,Ananya Rao,VND0000008,T2,ACTIVE,2024-01-18 18:45:24,2026-07-23 05:17:07,91,91,38958,428.1098901098901,2.0,175063.21,2.0,1923.7715384615383
AGT0000381,EMP00191,Rahul Verma,VND0000009,T3,SUSPENDED,2024-12-28 06:03:42,2026-01-23 04:41:38,94,94,46360,493.1914893617021,2.0,157087.68,2.0,1671.1455319148936
AGT0000291,EMP00259,Ananya Rao,VND0000009,T2,INACTIVE,2025-10-31 01:00:00,2025-11-19 19:11:27,89,89,37983,426.7752808988764,3.0,226708.24,3.0,2547.283595505618
AGT0000339,EMP00248,Sneha Das,VND0000008,T3,ACTIVE,2025-05-12 03:49:13,2025-06-29 16:16:21,83,83,35673,429.7951807228916,1.0,147800.75,1.0,1780.7319277108434
AGT0000206,EMP00724,Priya Mehta,VND0000009,T1,INACTIVE,2024-05-26 02:59:28,2026-04-20 17:11:59,113,113,53891,476.91150442477874,1.0,86652.8,1.0,766.8389380530974
AGT0000443,EMP01040,Ananya Rao,VND0000006,DIGITAL,INACTIVE,2025-03-12 09:23:20,2025-01-08 01:20:03,97,96,44187,455.5360824742268,1.0,127228.15,1.0,1311.630412371134
AGT0000761,EMP00399,Amit Kumar,VND0000011,T1,SUSPENDED,2024-07-29 01:35:22,2025-06-13 09:45:02,77,77,38241,496.6363636363636,0.0,0.0,0.0,0.0
AGT0000237,EMP00669,Rahul Verma,VND0000002,T3,INACTIVE,2025-11-20 11:20:52,2026-04-19 11:03:23,82,82,39540,482.1951219512195,4.0,304185.31,4.0,3709.576951219512
AGT0000814,EMP00699,Sneha Das,VND0000002,T1,SUSPENDED,2024-06-18 18:00:04,2025-10-02 07:34:32,84,84,37919,451.4166666666667,0.0,0.0,0.0,0.0
AGT0000299,EMP00282,Ananya Rao,VND0000009,T3,INACTIVE,2025-05-16 17:08:35,2025-12-03 06:57:59,111,111,52766,475.3693693693694,5.0,349551.36,5.0,3149.111351351351
AGT0000461,EMP00428,Rohan Patel,VND0000012,T1,ACTIVE,2025-09-27 02:08:54,2026-04-25 13:44:55,95,95,43122,453.9157894736842,2.0,160728.53999999998,2.0,1691.8793684210525
AGT0000505,EMP00197,Rohan Patel,VND0000014,T1,ACTIVE,2025-03-26 23:05:01,2025-02-04 02:02:18,89,89,41804,469.70786516853934,3.0,203961.6,3.0,2291.703370786517
AGT0000228,EMP00586,Aarav Sharma,VND0000008,T1,INACTIVE,2025-11-28 22:38:24,2025-05-19 06:37:26,97,97,45477,468.83505154639175,3.0,134356.47999999998,3.0,1385.1183505154638
AGT0000406,EMP00968,Amit Kumar,VND0000012,T1,INACTIVE,2025-03-28 19:25:09,2026-06-25 16:14:04,94,94,41173,438.01063829787233,2.0,138041.74,2.0,1468.52914893617
AGT0000854,EMP00264,Pooja Nair,VND0000002,T2,ACTIVE,2024-04-14 15:55:16,2026-05-06 12:25:20,95,95,45971,483.90526315789475,0.0,0.0,0.0,0.0
AGT0000217,EMP00449,Rohan Patel,VND0000008,FIELD,INACTIVE,2025-03-01 22:04:41,2025-02-06 12:33:20,69,69,29647,429.6666666666667,0.0,0.0,0.0,0.0
AGT0000180,EMP00178,Amit Kumar,VND0000002,T3,INACTIVE,2024-05-09 00:24:10,2025-07-31 18:33:20,73,73,33839,463.54794520547944,0.0,0.0,0.0,0.0
AGT0000804,EMP00975,Neha Singh,VND0000015,DIGITAL,INACTIVE,2024-07-15 09:18:42,2025-10-27 11:20:18,97,97,43999,453.5979381443299,1.0,46501.22,1.0,479.39402061855674
AGT0000753,EMP00026,Neha Singh,VND0000013,T2,ACTIVE,2025-07-23 06:06:44,2025-09-10 20:56:03,86,86,33825,393.3139534883721,3.0,201004.51,3.0,2337.2617441860466
AGT0000332,EMP00325,Aarav Sharma,VND0000006,T2,SUSPENDED,2024-12-24 19:47:21,2025-02-19 19:21:15,87,87,39354,452.3448275862069,1.0,86417.16,1.0,993.3006896551725
AGT0000624,EMP00728,Pooja Nair,VND0000006,T3,INACTIVE,2025-06-08 04:25:41,2026-03-22 06:18:46,87,87,37841,434.95402298850576,3.0,97603.6,3.0,1121.880459770115
AGT0000574,EMP00726,Rahul Verma,VND0000003,T3,SUSPENDED,2024-06-10 05:53:00,2025-08-29 08:08:28,94,94,44782,476.40425531914894,2.0,130554.47,2.0,1388.8773404255319
AGT0000001,EMP01065,Neha Singh,VND0000007,T3,ACTIVE,2024-05-12 03:20:38,2026-04-14 22:45:46,97,96,43453,447.96907216494844,1.0,142985.13,1.0,1474.0735051546392
